,Content ID,Reaction Type,Datetime,Sentiment,Score,Content Type,Category
225,0be59876-d70c-486c-8e0b-a06bef7a2cd6,Worried,2021-01-28 21:06:52,Negative,12,Gif,Tennis
226,0be59876-d70c-486c-8e0b-a06bef7a2cd6,Indifferent,2021-01-20 01:15:51,Neutral,20,Gif,Tennis
227,0be59876-d70c-486c-8e0b-a06bef7a2cd6,Super Love,2020-09-03 01:15:28,Positive,75,Gif,Tennis
228,0be59876-d70c-486c-8e0b-a06bef7a2cd6,Worried,2021-01-09 10:46:06,Negative,12,Gif,Tennis
229,0be59876-d70c-486c-8e0b-a06bef7a2cd6,Indifferent,2020-09-19 22:29:36,Neutral,20,Gif,Tennis
230,0be59876-d70c-486c-8e0b-a06bef7a2cd6,Super Love,2021-05-29 07:21:43,Positive,75,Gif,Tennis
231,0be59876-d70c-486c-8e0b-a06bef7a2cd6,Worried,2021-05-15 19:04:28,Negative,12,Gif,Tennis
232,0be59876-d70c-486c-8e0b-a06bef7a2cd6,Intrigued,2020-08-15 12:27:11,Positive,45,Gif,Tennis
233,0be59876-d70c-486c-8e0b-a06bef7a2cd6,Peeking,2021-02-15 03:32:10,Neutral,35,Gif,Tennis
234,0be59876-d70c-486c-8e0b-a06bef7a2cd6,Scared,2021-03-29 19:03:01,Negative,15,Gif,Tennis
235,0be59876-d70c-486c-8e0b-a06bef7a2cd6,Scared,2020-07-29 10:40:21,Negative,15,Gif,Tennis
236,0be59876-d70c-486c-8e0b-a06bef7a2cd6,Hate,2021-05-08 13:47:13,Negative,5,Gif,Tennis
237,0be59876-d70c-486c-8e0b-a06bef7a2cd6,Heart,2020-11-06 02:36:08,Positive,60,Gif,Tennis
238,0be59876-d70c-486c-8e0b-a06bef7a2cd6,Super Love,2020-07-25 16:31:01,Positive,75,Gif,Tennis
239,0be59876-d70c-486c-8e0b-a06bef7a2cd6,Worried,2020-12-04 00:56:40,Negative,12,Gif,Tennis
240,0be59876-d70c-486c-8e0b-a06bef7a2cd6,Super Love,2020-09-22 02:08:51,Positive,75,Gif,Tennis
241,0be59876-d70c-486c-8e0b-a06bef7a2cd6,Hate,2020-07-05 05:50:42,Negative,5,Gif,Tennis
242,0be59876-d70c-486c-8e0b-a06bef7a2cd6,Heart,2021-01-11 06:02:02,Positive,60,Gif,Tennis
243,0be59876-d70c-486c-8e0b-a06bef7a2cd6,Want,2021-02-28 07:51:53,Positive,70,Gif,Tennis
244,0be59876-d70c-486c-8e0b-a06bef7a2cd6,Intrigued,2020-12-06 13:45:28,Positive,45,Gif,Tennis
245,0be59876-d70c-486c-8e0b-a06bef7a2cd6,Peeking,2021-05-05 09:54:26,Neutral,35,Gif,Tennis
246,0be59876-d70c-486c-8e0b-a06bef7a2cd6,Interested,2020-08-27 18:36:22,Positive,30,Gif,Tennis
247,0be59876-d70c-486c-8e0b-a06bef7a2cd6,Heart,2020-10-15 01:29:34,Positive,60,Gif,Tennis
248,0be59876-d70c-486c-8e0b-a06bef7a2cd6,Peeking,2021-01-15 11:33:42,Neutral,35,Gif,Tennis
249,0be59876-d70c-486c-8e0b-a06bef7a2cd6,Intrigued,2021-03-01 20:26:23,Positive,45,Gif,Tennis
250,0be59876-d70c-486c-8e0b-a06bef7a2cd6,Peeking,2020-11-28 02:11:34,Neutral,35,Gif,Tennis
251,0be59876-d70c-486c-8e0b-a06bef7a2cd6,Cherish,2020-12-30 13:37:07,Positive,70,Gif,Tennis
252,0be59876-d70c-486c-8e0b-a06bef7a2cd6,Super Love,2021-02-14 21:15:34,Positive,75,Gif,Tennis
253,0be59876-d70c-486c-8e0b-a06bef7a2cd6,Cherish,2021-03-27 20:07:46,Positive,70,Gif,Tennis
254,0be59876-d70c-486c-8e0b-a06bef7a2cd6,Dislike,2020-08-23 07:38:36,Negative,10,Gif,Tennis
255,0be59876-d70c-486c-8e0b-a06bef7a2cd6,Heart,2020-11-09 08:23:03,Positive,60,Gif,Tennis
256,0be59876-d70c-486c-8e0b-a06bef7a2cd6,Hate,2021-05-12 20:45:29,Negative,5,Gif,Tennis
257,0be59876-d70c-486c-8e0b-a06bef7a2cd6,Hate,2021-04-15 13:23:20,Negative,5,Gif,Tennis
258,0be59876-d70c-486c-8e0b-a06bef7a2cd6,Peeking,2020-08-16 22:58:59,Neutral,35,Gif,Tennis
259,0be59876-d70c-486c-8e0b-a06bef7a2cd6,Disgust,2020-09-11 16:22:49,Negative,0,Gif,Tennis
260,0be59876-d70c-486c-8e0b-a06bef7a2cd6,Cherish,2020-12-13 15:59:17,Positive,70,Gif,Tennis
261,0be59876-d70c-486c-8e0b-a06bef7a2cd6,Dislike,2020-12-03 08:08:06,Negative,10,Gif,Tennis
262,0be59876-d70c-486c-8e0b-a06bef7a2cd6,Disgust,2020-10-13 16:31:34,Negative,0,Gif,Tennis
263,0be59876-d70c-486c-8e0b-a06bef7a2cd6,Want,2020-12-04 10:04:19,Positive,70,Gif,Tennis
264,0be59876-d70c-486c-8e0b-a06bef7a2cd6,Peeking,2021-01-25 11:00:32,Neutral,35,Gif,Tennis
265,0be59876-d70c-486c-8e0b-a06bef7a2cd6,Hate,2021-05-04 19:40:16,Negative,5,Gif,Tennis
266,0be59876-d70c-486c-8e0b-a06bef7a2cd6,Disgust,2020-07-23 19:31:31,Negative,0,Gif,Tennis
267,81abd65a-3b76-4574-a0a7-db6bf7184ae2,Love,2021-01-06 06:08:01,Positive,65,Video,Food
268,81abd65a-3b76-4574-a0a7-db6bf7184ae2,Worried,2020-10-21 03:48:31,Negative,12,Video,Food
269,81abd65a-3b76-4574-a0a7-db6bf7184ae2,Worried,2021-02-23 22:36:09,Negative,12,Video,Food
270,81abd65a-3b76-4574-a0a7-db6bf7184ae2,Super Love,2021-01-26 01:00:43,Positive,75,Video,Food
271,81abd65a-3b76-4574-a0a7-db6bf7184ae2,Peeking,2020-12-18 14:07:00,Neutral,35,Video,Food
272,81abd65a-3b76-4574-a0a7-db6bf7184ae2,Indifferent,2021-05-23 23:27:54,Neutral,20,Video,Food
273,81abd65a-3b76-4574-a0a7-db6bf7184ae2,Worried,2020-10-31 03:17:05,Negative,12,Video,Food
274,81abd65a-3b76-4574-a0a7-db6bf7184ae2,Indifferent,2021-02-20 20:02:26,Neutral,20,Video,Food
275,81abd65a-3b76-4574-a0a7-db6bf7184ae2,Super Love,2020-10-28 13:14:29,Positive,75,Video,Food
276,81abd65a-3b76-4574-a0a7-db6bf7184ae2,Disgust,2020-12-08 13:12:56,Negative,0,Video,Food
277,81abd65a-3b76-4574-a0a7-db6bf7184ae2,Scared,2020-11-04 21:06:52,Negative,15,Video,Food
278,81abd65a-3b76-4574-a0a7-db6bf7184ae2,Scared,2020-08-24 13:48:29,Negative,15,Video,Food
279,81abd65a-3b76-4574-a0a7-db6bf7184ae2,Disgust,2021-01-05 13:15:46,Negative,0,Video,Food
280,81abd65a-3b76-4574-a0a7-db6bf7184ae2,Adore,2021-02-28 09:21:36,Positive,72,Video,Food
281,81abd65a-3b76-4574-a0a7-db6bf7184ae2,Dislike,2020-09-22 04:09:35,Negative,10,Video,Food
282,81abd65a-3b76-4574-a0a7-db6bf7184ae2,Disgust,2020-11-08 02:43:54,Negative,0,Video,Food
283,81abd65a-3b76-4574-a0a7-db6bf7184ae2,Love,2020-10-26 11:48:40,Positive,65,Video,Food
284,81abd65a-3b76-4574-a0a7-db6bf7184ae2,Heart,2020-11-04 14:58:21,Positive,60,Video,Food
285,81abd65a-3b76-4574-a0a7-db6bf7184ae2,Peeking,2021-03-07 06:31:09,Neutral,35,Video,Food
286,81abd65a-3b76-4574-a0a7-db6bf7184ae2,Intrigued,2021-06-17 23:27:43,Positive,45,Video,Food
287,81abd65a-3b76-4574-a0a7-db6bf7184ae2,Intrigued,2020-07-27 23:54:47,Positive,45,Video,Food
288,81abd65a-3b76-4574-a0a7-db6bf7184ae2,Disgust,2021-04-19 01:45:56,Negative,0,Video,Food
289,81abd65a-3b76-4574-a0a7-db6bf7184ae2,Like,2020-10-05 13:55:20,Positive,50,Video,Food
290,81abd65a-3b76-4574-a0a7-db6bf7184ae2,Super Love,2020-09-28 08:49:01,Positive,75,Video,Food
291,81abd65a-3b76-4574-a0a7-db6bf7184ae2,Dislike,2021-02-25 04:02:48,Negative,10,Video,Food
292,81abd65a-3b76-4574-a0a7-db6bf7184ae2,Heart,2020-12-24 22:31:22,Positive,60,Video,Food
293,81abd65a-3b76-4574-a0a7-db6bf7184ae2,Heart,2021-06-15 12:15:12,Positive,60,Video,Food
294,81abd65a-3b76-4574-a0a7-db6bf7184ae2,Intrigued,2021-02-12 04:23:19,Positive,45,Video,Food
295,81abd65a-3b76-4574-a0a7-db6bf7184ae2,Adore,2020-08-31 00:39:35,Positive,72,Video,Food
296,81abd65a-3b76-4574-a0a7-db6bf7184ae2,Indifferent,2021-01-11 08:47:58,Neutral,20,Video,Food
297,81abd65a-3b76-4574-a0a7-db6bf7184ae2,Super Love,2020-08-02 20:28:34,Positive,75,Video,Food
298,81abd65a-3b76-4574-a0a7-db6bf7184ae2,Disgust,2020-10-18 12:49:22,Negative,0,Video,Food
299,81abd65a-3b76-4574-a0a7-db6bf7184ae2,Peeking,2021-03-28 08:08:25,Neutral,35,Video,Food
300,81abd65a-3b76-4574-a0a7-db6bf7184ae2,Super Love,2021-02-11 04:02:30,Positive,75,Video,Food
301,81abd65a-3b76-4574-a0a7-db6bf7184ae2,Heart,2020-08-12 23:43:02,Positive,60,Video,Food
302,81abd65a-3b76-4574-a0a7-db6bf7184ae2,Scared,2021-01-07 02:48:35,Negative,15,Video,Food
303,81abd65a-3b76-4574-a0a7-db6bf7184ae2,Scared,2021-02-19 00:55:24,Negative,15,Video,Food
304,81abd65a-3b76-4574-a0a7-db6bf7184ae2,Super Love,2021-06-08 10:45:12,Positive,75,Video,Food
305,81abd65a-3b76-4574-a0a7-db6bf7184ae2,Like,2020-10-18 04:17:57,Positive,50,Video,Food
306,81abd65a-3b76-4574-a0a7-db6bf7184ae2,Super Love,2020-11-05 13:54:53,Positive,75,Video,Food
307,81abd65a-3b76-4574-a0a7-db6bf7184ae2,Intrigued,2020-08-16 12:12:47,Positive,45,Video,Food
308,81abd65a-3b76-4574-a0a7-db6bf7184ae2,Scared,2020-10-14 14:55:56,Negative,15,Video,Food
309,81abd65a-3b76-4574-a0a7-db6bf7184ae2,Peeking,2021-04-01 12:04:53,Neutral,35,Video,Food
310,81abd65a-3b76-4574-a0a7-db6bf7184ae2,Like,2020-09-25 06:17:26,Positive,50,Video,Food
311,e6ee2244-9382-49a9-8cbf-fa54aaaa2392,Intrigued,2021-03-03 18:40:34,Positive,45,Audio,Travel
312,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,Interested,2020-10-30 03:52:21,Positive,30,Gif,Fitness
313,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,Like,2021-02-12 05:48:42,Positive,50,Gif,Fitness
314,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,Disgust,2021-02-08 03:28:00,Negative,0,Gif,Fitness
315,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,Interested,2021-04-02 07:49:50,Positive,30,Gif,Fitness
316,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,Worried,2020-06-30 05:53:45,Negative,12,Gif,Fitness
317,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,Worried,2020-10-22 23:10:08,Negative,12,Gif,Fitness
318,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,Indifferent,2021-06-16 13:46:38,Neutral,20,Gif,Fitness
319,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,Cherish,2020-08-10 13:42:50,Positive,70,Gif,Fitness
320,f332d362-dc48-46c2-a64b-641157c0987e,Adore,2020-07-26 19:34:55,Positive,72,Gif,Soccer
321,f332d362-dc48-46c2-a64b-641157c0987e,Interested,2020-12-12 15:31:52,Positive,30,Gif,Soccer
322,f332d362-dc48-46c2-a64b-641157c0987e,Want,2020-08-21 15:22:44,Positive,70,Gif,Soccer
323,f332d362-dc48-46c2-a64b-641157c0987e,Indifferent,2021-05-31 20:37:12,Neutral,20,Gif,Soccer
324,f332d362-dc48-46c2-a64b-641157c0987e,Indifferent,2021-02-14 06:00:42,Neutral,20,Gif,Soccer
325,f332d362-dc48-46c2-a64b-641157c0987e,Disgust,2021-02-15 20:35:25,Negative,0,Gif,Soccer
326,a2e93b29-9259-4092-a4d7-62d5e823bb74,Hate,2020-09-08 14:01:57,Negative,5,Video,Public Speaking
327,a2e93b29-9259-4092-a4d7-62d5e823bb74,Worried,2020-10-28 07:37:33,Negative,12,Video,Public Speaking
328,a2e93b29-9259-4092-a4d7-62d5e823bb74,Interested,2020-11-21 19:53:48,Positive,30,Video,Public Speaking
329,a2e93b29-9259-4092-a4d7-62d5e823bb74,Scared,2020-10-16 22:41:35,Negative,15,Video,Public Speaking
330,a2e93b29-9259-4092-a4d7-62d5e823bb74,Hate,2021-01-08 12:46:55,Negative,5,Video,Public Speaking
331,a2e93b29-9259-4092-a4d7-62d5e823bb74,Want,2020-09-07 06:55:04,Positive,70,Video,Public Speaking
332,a2e93b29-9259-4092-a4d7-62d5e823bb74,Hate,2021-01-26 16:14:57,Negative,5,Video,Public Speaking
333,a2e93b29-9259-4092-a4d7-62d5e823bb74,Worried,2020-09-15 22:47:26,Negative,12,Video,Public Speaking
334,a2e93b29-9259-4092-a4d7-62d5e823bb74,Love,2020-11-09 00:34:16,Positive,65,Video,Public Speaking
335,a2e93b29-9259-4092-a4d7-62d5e823bb74,Indifferent,2021-02-01 04:49:33,Neutral,20,Video,Public Speaking
336,a2e93b29-9259-4092-a4d7-62d5e823bb74,Want,2021-04-14 18:36:31,Positive,70,Video,Public Speaking
337,a2e93b29-9259-4092-a4d7-62d5e823bb74,Love,2021-01-12 11:57:12,Positive,65,Video,Public Speaking
338,a2e93b29-9259-4092-a4d7-62d5e823bb74,Dislike,2020-11-02 22:53:01,Negative,10,Video,Public Speaking
339,a2e93b29-9259-4092-a4d7-62d5e823bb74,Heart,2021-03-08 00:05:02,Positive,60,Video,Public Speaking
340,a2e93b29-9259-4092-a4d7-62d5e823bb74,Want,2020-09-14 05:11:58,Positive,70,Video,Public Speaking
341,a2e93b29-9259-4092-a4d7-62d5e823bb74,Dislike,2020-07-28 09:50:53,Negative,10,Video,Public Speaking
342,a2e93b29-9259-4092-a4d7-62d5e823bb74,Want,2020-06-30 01:25:28,Positive,70,Video,Public Speaking
343,a2e93b29-9259-4092-a4d7-62d5e823bb74,Adore,2021-01-26 19:53:46,Positive,72,Video,Public Speaking
344,a2e93b29-9259-4092-a4d7-62d5e823bb74,Adore,2021-05-19 16:20:37,Positive,72,Video,Public Speaking
345,a2e93b29-9259-4092-a4d7-62d5e823bb74,Want,2021-03-11 23:55:36,Positive,70,Video,Public Speaking
346,a2e93b29-9259-4092-a4d7-62d5e823bb74,Want,2020-10-17 22:39:24,Positive,70,Video,Public Speaking
347,a2e93b29-9259-4092-a4d7-62d5e823bb74,Adore,2021-04-12 17:12:48,Positive,72,Video,Public Speaking
348,a2e93b29-9259-4092-a4d7-62d5e823bb74,Hate,2020-11-25 01:57:44,Negative,5,Video,Public Speaking
349,a2e93b29-9259-4092-a4d7-62d5e823bb74,Disgust,2021-06-09 09:41:37,Negative,0,Video,Public Speaking
350,a2e93b29-9259-4092-a4d7-62d5e823bb74,Peeking,2021-05-20 17:51:52,Neutral,35,Video,Public Speaking
351,a2e93b29-9259-4092-a4d7-62d5e823bb74,Hate,2020-09-30 18:09:27,Negative,5,Video,Public Speaking
352,a2e93b29-9259-4092-a4d7-62d5e823bb74,Super Love,2020-10-07 16:03:38,Positive,75,Video,Public Speaking
353,a2e93b29-9259-4092-a4d7-62d5e823bb74,Scared,2021-01-11 16:13:14,Negative,15,Video,Public Speaking
354,a2e93b29-9259-4092-a4d7-62d5e823bb74,Disgust,2020-12-26 06:13:28,Negative,0,Video,Public Speaking
355,a2e93b29-9259-4092-a4d7-62d5e823bb74,Disgust,2021-06-15 17:31:50,Negative,0,Video,Public Speaking
356,a2e93b29-9259-4092-a4d7-62d5e823bb74,Scared,2021-05-21 09:25:49,Negative,15,Video,Public Speaking
357,a2e93b29-9259-4092-a4d7-62d5e823bb74,Intrigued,2020-11-14 15:11:03,Positive,45,Video,Public Speaking
358,a2e93b29-9259-4092-a4d7-62d5e823bb74,Super Love,2021-05-05 15:38:53,Positive,75,Video,Public Speaking
359,a2e93b29-9259-4092-a4d7-62d5e823bb74,Interested,2020-08-17 10:08:59,Positive,30,Video,Public Speaking
360,a2e93b29-9259-4092-a4d7-62d5e823bb74,Intrigued,2020-12-31 05:53:41,Positive,45,Video,Public Speaking
361,9b3a6d30-48e8-476c-82be-9031524bd04d,Disgust,2020-11-21 03:14:44,Negative,0,Video,Food
362,9b3a6d30-48e8-476c-82be-9031524bd04d,Hate,2020-10-05 18:00:47,Negative,5,Video,Food
363,9b3a6d30-48e8-476c-82be-9031524bd04d,Cherish,2021-05-28 15:20:37,Positive,70,Video,Food
364,9b3a6d30-48e8-476c-82be-9031524bd04d,Hate,2021-01-12 12:14:41,Negative,5,Video,Food
365,9b3a6d30-48e8-476c-82be-9031524bd04d,Scared,2021-02-20 00:07:04,Negative,15,Video,Food
366,9b3a6d30-48e8-476c-82be-9031524bd04d,Intrigued,2020-07-14 21:01:13,Positive,45,Video,Food
367,9b3a6d30-48e8-476c-82be-9031524bd04d,Worried,2021-06-05 10:04:02,Negative,12,Video,Food
368,9b3a6d30-48e8-476c-82be-9031524bd04d,Want,2021-03-23 01:55:33,Positive,70,Video,Food
369,9b3a6d30-48e8-476c-82be-9031524bd04d,Cherish,2021-05-18 09:52:53,Positive,70,Video,Food
370,9b3a6d30-48e8-476c-82be-9031524bd04d,Like,2021-06-04 16:57:48,Positive,50,Video,Food
371,9b3a6d30-48e8-476c-82be-9031524bd04d,Disgust,2021-01-01 11:23:50,Negative,0,Video,Food
372,9b3a6d30-48e8-476c-82be-9031524bd04d,Dislike,2021-05-29 04:16:37,Negative,10,Video,Food
373,9b3a6d30-48e8-476c-82be-9031524bd04d,Interested,2020-07-18 10:43:22,Positive,30,Video,Food
374,9b3a6d30-48e8-476c-82be-9031524bd04d,Adore,2020-11-07 01:54:43,Positive,72,Video,Food
375,9b3a6d30-48e8-476c-82be-9031524bd04d,Like,2020-08-11 12:01:55,Positive,50,Video,Food
376,9b3a6d30-48e8-476c-82be-9031524bd04d,Dislike,2020-07-24 18:23:18,Negative,10,Video,Food
377,9b3a6d30-48e8-476c-82be-9031524bd04d,Scared,2020-10-08 08:38:12,Negative,15,Video,Food
378,9b3a6d30-48e8-476c-82be-9031524bd04d,Indifferent,2021-02-05 13:05:01,Neutral,20,Video,Food
379,9b3a6d30-48e8-476c-82be-9031524bd04d,Interested,2020-07-26 10:36:35,Positive,30,Video,Food
380,9b3a6d30-48e8-476c-82be-9031524bd04d,Like,2021-05-19 04:30:38,Positive,50,Video,Food
381,9b3a6d30-48e8-476c-82be-9031524bd04d,Super Love,2020-11-15 22:53:12,Positive,75,Video,Food
382,9b3a6d30-48e8-476c-82be-9031524bd04d,Worried,2021-02-04 13:45:52,Negative,12,Video,Food
383,9b3a6d30-48e8-476c-82be-9031524bd04d,Intrigued,2020-08-01 23:38:51,Positive,45,Video,Food
384,9b3a6d30-48e8-476c-82be-9031524bd04d,Super Love,2020-09-22 17:07:18,Positive,75,Video,Food
385,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,Adore,2021-05-21 12:47:49,Positive,72,Video,Tennis
386,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,Peeking,2021-02-25 12:05:38,Neutral,35,Video,Tennis
387,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,Disgust,2021-04-10 09:41:43,Negative,0,Video,Tennis
388,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,Worried,2021-04-06 19:56:38,Negative,12,Video,Tennis
389,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,Worried,2021-04-05 16:42:13,Negative,12,Video,Tennis
390,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,Disgust,2020-12-14 12:53:01,Negative,0,Video,Tennis
391,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,Heart,2021-03-06 10:03:19,Positive,60,Video,Tennis
392,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,Hate,2020-10-12 01:42:57,Negative,5,Video,Tennis
393,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,Like,2020-11-14 10:25:46,Positive,50,Video,Tennis
394,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,Hate,2021-02-13 13:45:04,Negative,5,Video,Tennis
395,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,Love,2021-05-08 11:21:04,Positive,65,Video,Tennis
396,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,Scared,2020-11-20 19:09:52,Negative,15,Video,Tennis
397,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,Want,2020-07-18 03:52:55,Positive,70,Video,Tennis
398,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,Love,2020-08-27 15:23:50,Positive,65,Video,Tennis
399,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,Dislike,2020-09-29 02:49:19,Negative,10,Video,Tennis
400,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,Like,2020-08-17 14:29:47,Positive,50,Video,Tennis
401,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,Want,2020-08-16 17:45:53,Positive,70,Video,Tennis
402,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,Like,2020-07-06 00:08:33,Positive,50,Video,Tennis
403,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,Scared,2021-05-16 13:24:49,Negative,15,Video,Tennis
404,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,Love,2021-05-20 22:09:11,Positive,65,Video,Tennis
405,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,Hate,2021-02-11 08:54:18,Negative,5,Video,Tennis
406,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,Intrigued,2020-08-03 17:58:38,Positive,45,Video,Tennis
407,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,Want,2020-09-18 16:29:26,Positive,70,Video,Tennis
408,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,Hate,2021-03-27 08:58:02,Negative,5,Video,Tennis
409,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,Dislike,2020-07-13 21:02:55,Negative,10,Video,Tennis
410,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,Super Love,2021-01-19 03:07:21,Positive,75,Video,Tennis
411,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,Want,2021-04-30 06:11:44,Positive,70,Video,Tennis
412,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,Indifferent,2021-02-03 18:41:02,Neutral,20,Video,Tennis
413,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,Disgust,2020-10-06 10:20:38,Negative,0,Video,Tennis
414,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,Interested,2020-11-07 17:59:44,Positive,30,Video,Tennis
415,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,Dislike,2020-12-22 01:07:31,Negative,10,Video,Tennis
416,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,Indifferent,2021-03-20 14:45:28,Neutral,20,Video,Tennis
417,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,Intrigued,2020-08-14 09:02:52,Positive,45,Video,Tennis
418,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,Intrigued,2020-09-20 19:55:10,Positive,45,Video,Tennis
419,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,Scared,2020-12-20 16:12:43,Negative,15,Video,Tennis
420,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,Adore,2021-05-08 18:54:26,Positive,72,Video,Tennis
421,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,Disgust,2020-08-27 15:08:16,Negative,0,Video,Tennis
422,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,Cherish,2021-05-23 04:59:48,Positive,70,Video,Tennis
423,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,Love,2020-11-27 02:50:41,Positive,65,Video,Tennis
424,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,Super Love,2021-04-16 11:15:42,Positive,75,Video,Tennis
425,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,Hate,2021-05-29 04:12:17,Negative,5,Video,Tennis
426,baa2db00-81ba-4c34-b17d-dd950bfa133b,Worried,2020-10-27 22:11:33,Negative,12,Gif,Soccer
427,baa2db00-81ba-4c34-b17d-dd950bfa133b,Intrigued,2021-04-03 05:44:00,Positive,45,Gif,Soccer
428,baa2db00-81ba-4c34-b17d-dd950bfa133b,Dislike,2020-06-29 07:21:18,Negative,10,Gif,Soccer
429,baa2db00-81ba-4c34-b17d-dd950bfa133b,Hate,2020-09-24 06:28:35,Negative,5,Gif,Soccer
430,baa2db00-81ba-4c34-b17d-dd950bfa133b,Disgust,2020-09-13 08:14:15,Negative,0,Gif,Soccer
431,baa2db00-81ba-4c34-b17d-dd950bfa133b,Disgust,2020-08-19 03:04:41,Negative,0,Gif,Soccer
432,baa2db00-81ba-4c34-b17d-dd950bfa133b,Cherish,2021-05-11 19:35:08,Positive,70,Gif,Soccer
433,baa2db00-81ba-4c34-b17d-dd950bfa133b,Indifferent,2021-04-02 19:50:59,Neutral,20,Gif,Soccer
434,baa2db00-81ba-4c34-b17d-dd950bfa133b,Cherish,2020-09-22 01:23:01,Positive,70,Gif,Soccer
435,baa2db00-81ba-4c34-b17d-dd950bfa133b,Indifferent,2020-12-15 21:35:55,Neutral,20,Gif,Soccer
436,baa2db00-81ba-4c34-b17d-dd950bfa133b,Love,2021-05-28 07:57:13,Positive,65,Gif,Soccer
437,baa2db00-81ba-4c34-b17d-dd950bfa133b,Love,2021-06-09 03:55:12,Positive,65,Gif,Soccer
438,baa2db00-81ba-4c34-b17d-dd950bfa133b,Cherish,2020-09-07 15:21:15,Positive,70,Gif,Soccer
439,baa2db00-81ba-4c34-b17d-dd950bfa133b,Dislike,2020-08-08 00:29:39,Negative,10,Gif,Soccer
440,baa2db00-81ba-4c34-b17d-dd950bfa133b,Like,2020-12-19 19:32:28,Positive,50,Gif,Soccer
441,baa2db00-81ba-4c34-b17d-dd950bfa133b,Hate,2021-05-24 06:17:01,Negative,5,Gif,Soccer
442,baa2db00-81ba-4c34-b17d-dd950bfa133b,Worried,2021-01-26 07:25:50,Negative,12,Gif,Soccer
443,baa2db00-81ba-4c34-b17d-dd950bfa133b,Super Love,2020-10-30 16:05:41,Positive,75,Gif,Soccer
444,baa2db00-81ba-4c34-b17d-dd950bfa133b,Interested,2020-12-18 02:24:13,Positive,30,Gif,Soccer
445,baa2db00-81ba-4c34-b17d-dd950bfa133b,Scared,2020-07-21 16:09:40,Negative,15,Gif,Soccer
446,baa2db00-81ba-4c34-b17d-dd950bfa133b,Like,2021-02-05 15:30:00,Positive,50,Gif,Soccer
447,baa2db00-81ba-4c34-b17d-dd950bfa133b,Cherish,2020-12-10 05:51:09,Positive,70,Gif,Soccer
448,baa2db00-81ba-4c34-b17d-dd950bfa133b,Love,2020-09-26 12:50:47,Positive,65,Gif,Soccer
449,baa2db00-81ba-4c34-b17d-dd950bfa133b,Want,2021-01-13 16:16:52,Positive,70,Gif,Soccer
450,baa2db00-81ba-4c34-b17d-dd950bfa133b,Like,2020-11-12 17:49:44,Positive,50,Gif,Soccer
451,baa2db00-81ba-4c34-b17d-dd950bfa133b,Disgust,2021-03-09 21:30:11,Negative,0,Gif,Soccer
452,baa2db00-81ba-4c34-b17d-dd950bfa133b,Heart,2021-05-18 03:47:37,Positive,60,Gif,Soccer
